ARIZ,UTAH,probability
68,50,2.668790279136521e-09
77,76,2.6531608996306835e-09
68,46,2.6031260078714944e-09
78,51,2.5845768329859983e-09
9,10,2.553197595543207e-09
11,77,2.5258302640130362e-09
77,60,2.523451026448689e-09
11,15,2.5124789394219383e-09
9,35,2.5103970927158283e-09
71,47,2.4865008430414555e-09
56,3,2.467020825003624e-09
81,53,2.4496568965838303e-09
9,45,2.4285049688804206e-09
78,70,2.3929323900574957e-09
47,3,2.3405828461138086e-09
68,58,2.3271626150352274e-09
81,65,2.3046543401807847e-09
11,47,2.2990132859586655e-09
72,54,2.2846990169351055e-09
61,71,2.2724275092414126e-09
77,78,2.2449892977165327e-09
64,64,2.233199312544974e-09
72,9,2.2327973029539608e-09
64,72,2.1874625878910956e-09
72,50,2.1793681074145876e-09
10,71,2.1785622076045665e-09
81,11,2.1576630474166445e-09
64,61,2.1457476026502648e-09
9,41,2.1449447147971698e-09
61,68,2.127310297345193e-09
72,46,2.1257458277958526e-09
59,3,2.1207703737495205e-09
12,71,2.093879561403205e-09
78,12,2.0735459469229436e-09
68,53,2.0590751645424034e-09
78,69,2.0563481416145335e-09
76,54,2.0460071425724235e-09
10,68,2.0394392335055664e-09
78,81,2.0220533501486686e-09
78,43,2.0151533102203337e-09
9,23,2.0016133310403684e-09
76,9,1.999527813466033e-09
51,3,1.9638218751697413e-09
12,68,1.9601644207610523e-09
76,50,1.95168058506301e-09
64,57,1.939293658454286e-09
68,65,1.9371923151111045e-09
76,46,1.9036604448661087e-09
72,58,1.9003906090426306e-09
9,30,1.8956388198770884e-09
78,77,1.8792892585809543e-09
78,15,1.8693554949194112e-09
68,11,1.8136378202931952e-09
46,3,1.7750327904523148e-09
71,54,1.763683912861375e-09
71,9,1.7236181460711067e-09
78,47,1.7105310024960272e-09
76,58,1.7018490098510955e-09
81,6,1.6867746522997193e-09
71,50,1.6823732328674722e-09
72,53,1.6814669850435265e-09
71,46,1.640979267520831e-09
13,3,1.6405200658607437e-09
11,54,1.6306983201904612e-09
11,9,1.5936535991236148e-09
72,65,1.58193589900505e-09
11,50,1.55551864184068e-09
9,42,1.5200675026802558e-09
11,46,1.517245871269633e-09
76,53,1.5057972345144542e-09
77,64,1.488548626000434e-09
72,11,1.4810397260689756e-09
71,58,1.4670152700540684e-09
77,72,1.4580626150748325e-09
77,61,1.4302573118871369e-09
68,6,1.4178294926010031e-09
76,65,1.4166645691466125e-09
64,71,1.4152780089131843e-09
81,76,1.4013293082972152e-09
11,58,1.3563991365605635e-09
9,52,1.3427567396371783e-09
81,60,1.3328199891335166e-09
76,11,1.326309433106698e-09
64,68,1.3248983607720318e-09
71,53,1.2980161717349836e-09
9,16,1.2948004320091898e-09
77,57,1.292644545646817e-09
60,8,1.2547561758705902e-09
9,48,1.2270883623849994e-09
71,65,1.2211826921499269e-09
78,54,1.2132857384688152e-09
11,53,1.2001429368339772e-09
81,78,1.1857438801173629e-09
78,9,1.1857234167324991e-09
68,76,1.1778965373004176e-09
72,6,1.1578176082558964e-09
78,50,1.1573499283713298e-09
71,11,1.143295427456589e-09
11,65,1.1291028682706324e-09
78,46,1.128873903020352e-09
69,8,1.1232542514749446e-09
68,60,1.1203105799255688e-09
70,8,1.0963606296671887e-09
9,37,1.0696946408645382e-09
57,8,1.0596943779610976e-09
11,11,1.057088472281957e-09
76,6,1.0368556552650587e-09
50,3,1.0231245729516496e-09
78,58,1.0091993765395754e-09
9,49,1.0070468574659372e-09
68,78,9.966847922509683e-10
72,76,9.618853033506907e-10
77,71,9.433596561408237e-10
65,8,9.222739445115341e-10
72,60,9.148598776667037e-10
71,6,8.937826271960792e-10
78,53,8.929403381090588e-10
9,59,8.915079877544249e-10
77,68,8.831167121710807e-10
73,8,8.729739264729354e-10
76,76,8.613932016441426e-10
78,65,8.400845149438728e-10
11,6,8.263894783841699e-10
76,60,8.192807150020218e-10
72,78,8.139054860765172e-10
9,26,7.937659135714968e-10
78,11,7.865037645771827e-10
81,64,7.862119544767598e-10
81,72,7.701100510418566e-10
81,61,7.554240264255464e-10
71,76,7.425317833826437e-10
9,33,7.299521452439971e-10
76,78,7.28873442649507e-10
71,60,7.062302897681517e-10
11,76,6.865432762754221e-10
81,57,6.827406084861154e-10
68,64,6.608556127950137e-10
11,60,6.529789940217405e-10
68,72,6.47321052297621e-10
9,19,6.388485431496712e-10
68,61,6.349766180237954e-10
9,56,6.316691016617595e-10
71,78,6.282980829170394e-10
9,55,6.223252025373233e-10
78,6,6.14857178749709e-10
61,8,6.005091338070071e-10
9,22,5.912984061272937e-10
11,78,5.809230446114715e-10
54,3,5.77046176414003e-10
10,8,5.757043949314016e-10
68,57,5.738820945573265e-10
9,44,5.613995875879895e-10
12,8,5.533262542373381e-10
9,29,5.501781304661006e-10
9,32,5.40185465517573e-10
72,64,5.396631040627757e-10
72,72,5.2861060970738e-10
72,61,5.185299875727868e-10
78,76,5.108076433471376e-10
9,25,5.057628519781233e-10
81,71,4.982575819654714e-10
53,3,4.975581886545039e-10
78,60,4.858348666685073e-10
76,64,4.832822867742348e-10
76,72,4.733844918232323e-10
72,57,4.686394221651543e-10
63,3,4.669595512164977e-10
81,68,4.664388547202979e-10
76,61,4.643570336171095e-10
9,66,4.552093713912398e-10
78,78,4.3222319937918375e-10
15,3,4.3008617413554154e-10
76,57,4.1967874014634543e-10
68,71,4.188136771320064e-10
62,3,4.1774474089780025e-10
71,64,4.165954149519321e-10
71,72,4.0806339110672903e-10
9,40,4.067149910006655e-10
71,61,4.002816084917626e-10
68,68,3.9206823734031457e-10
9,63,3.8689127297166224e-10
11,64,3.851832170193185e-10
11,72,3.77294526279023e-10
64,8,3.739997723897796e-10
11,61,3.7009950695284145e-10
9,7,3.694004584932915e-10
71,57,3.617683570915678e-10
9,18,3.51451216956383e-10
72,71,3.420085789527988e-10
11,57,3.3449023824806593e-10
66,3,3.271164099989646e-10
72,68,3.201679124319176e-10
9,39,3.197239836694536e-10
76,71,3.0627754035504396e-10
9,62,2.9165907122611545e-10
9,36,2.8757040777963913e-10
76,68,2.867186578199557e-10
78,64,2.8658722347398627e-10
9,73,2.8546875943074087e-10
78,72,2.8071781412224693e-10
78,61,2.753645159503055e-10
7,24,2.649614152186037e-10
7,17,2.649516373659107e-10
71,71,2.640150953313794e-10
58,3,2.5019052058708325e-10
77,8,2.4929116008048645e-10
78,57,2.488702114294289e-10
71,68,2.471550923710235e-10
11,71,2.44107784463102e-10
11,68,2.2851906229731807e-10
9,51,2.279916390446429e-10
9,70,2.1108622919208016e-10
7,20,1.8717918204714252e-10
9,12,1.8291239518972314e-10
78,71,1.8162310580151265e-10
9,69,1.8139533608349216e-10
9,81,1.7837011136693248e-10
9,43,1.7776144251535992e-10
7,27,1.7363804947507041e-10
7,31,1.7133428236144447e-10
78,68,1.700246549718771e-10
9,77,1.6577655298714992e-10
9,15,1.6490027218552224e-10
7,21,1.5299524213692362e-10
9,47,1.5088998783804316e-10
81,8,1.3166898734593364e-10
7,14,1.1848946676632334e-10
7,38,1.1516277809644716e-10
7,28,1.133240816259562e-10
7,34,1.1092387397789143e-10
68,8,1.1067523054454905e-10
9,54,1.0702680632767772e-10
9,9,1.0459546869888743e-10
9,50,1.0209257614242841e-10
9,46,9.958063855543644e-11
7,13,9.071290187424732e-11
72,8,9.037880181712411e-11
9,58,8.902386535526763e-11
60,3,8.618572754180703e-11
76,8,8.09365578066539e-11
7,10,7.89086121316201e-11
9,53,7.876838043903677e-11
7,35,7.75858283868213e-11
69,3,7.71532244586301e-11
70,3,7.530597603992639e-11
7,45,7.505488685388134e-11
9,65,7.410584319012e-11
57,3,7.278747273204037e-11
71,8,6.976833169140187e-11
9,11,6.937935839716059e-11
7,41,6.629123058831979e-11
11,8,6.450764814602146e-11
65,3,6.334844364916411e-11
7,23,6.18614596270372e-11
73,3,5.99621619123695e-11
7,30,5.858623266778487e-11
9,6,5.423800684600137e-11
78,8,4.7995517349028025e-11
7,42,4.6978900964129036e-11
9,76,4.505955108662702e-11
9,60,4.285664335573984e-11
8,24,4.2148260039010705e-11
8,17,4.214670464469948e-11
7,52,4.1498970130671135e-11
61,3,4.1247309706802405e-11
7,16,4.001684211814005e-11
10,3,3.954354087299266e-11
9,78,3.8127431307867575e-11
12,3,3.800644834948896e-11
7,48,3.792414649288519e-11
7,37,3.3059767744804805e-11
7,49,3.112358793258224e-11
8,20,2.9775191351175874e-11
8,27,2.7621160069302117e-11
7,59,2.7552766828839263e-11
8,31,2.7254692463842217e-11
64,3,2.568900883194999e-11
9,64,2.5280537214132593e-11
9,72,2.476278272479091e-11
7,26,2.4531969913589235e-11
8,21,2.433744266121997e-11
9,61,2.4290555624037418e-11
7,33,2.2559754405317764e-11
9,57,2.195343032136886e-11
7,19,1.9744124775240055e-11
7,56,1.9522238398455044e-11
7,55,1.9233457728641568e-11
8,14,1.8848498574897638e-11
8,38,1.8319311564739615e-11
7,22,1.8274549789875127e-11
8,28,1.8026824234434838e-11
8,34,1.7645015524608953e-11
7,44,1.735050290865061e-11
77,3,1.7123119546608796e-11
7,29,1.7003694808436043e-11
7,32,1.669486351235422e-11
9,71,1.6021403988298373e-11
7,25,1.563100513136464e-11
9,68,1.499827719195847e-11
8,13,1.4429991528897098e-11
7,66,1.4068609412953711e-11
7,40,1.256985183168279e-11
8,10,1.2552245392775367e-11
8,35,1.234182595036275e-11
7,63,1.1957183983456801e-11
8,45,1.1939220983198473e-11
7,7,1.1416616383851867e-11
7,18,1.0861880729641234e-11
8,41,1.054515814250657e-11
7,39,9.881325229425398e-12
8,23,9.840500303042073e-12
8,30,9.319499471840093e-12
81,3,9.043978174667023e-12
7,62,9.01395668170119e-12
7,36,8.887593270346775e-12
7,73,8.822640148547759e-12
68,3,7.601975147658452e-12
8,42,7.473084081127048e-12
7,51,7.046263808970288e-12
8,52,6.601373950903683e-12
7,70,6.5237886071643236e-12
8,16,6.365607106015257e-12
72,3,6.207869655282727e-12
8,48,6.032715317514768e-12
7,12,5.653053751611692e-12
7,69,5.606167827544051e-12
76,3,5.559308057962821e-12
7,81,5.512670840007053e-12
7,43,5.4938594427187365e-12
8,37,5.258923026915868e-12
7,77,5.1234568538738115e-12
7,15,5.096374695401345e-12
8,49,4.9509287095526745e-12
71,3,4.792193528778248e-12
7,47,4.663375661030201e-12
11,3,4.430851741867939e-12
8,59,4.382906772059721e-12
9,8,4.233798170572619e-12
8,26,3.9023789419832e-12
8,33,3.588652311156543e-12
7,54,3.307748982271759e-12
78,3,3.2966791963397553e-12
7,9,3.232606549799584e-12
7,50,3.1552526551031864e-12
8,19,3.140761097546636e-12
8,56,3.1054649216859635e-12
7,46,3.077619216509643e-12
8,55,3.0595276566109864e-12
8,22,2.9069911028518107e-12
8,44,2.7600000090506435e-12
7,58,2.7513537040919196e-12
8,29,2.7048321349682266e-12
8,32,2.655705352622571e-12
8,25,2.486473996239472e-12
7,53,2.4343997468701445e-12
7,65,2.2903003070280316e-12
8,66,2.237938710567443e-12
7,11,2.1442245172322616e-12
8,40,1.999526546974764e-12
8,63,1.902067512181848e-12
8,7,1.8160776946153359e-12
8,18,1.7278341192732805e-12
7,6,1.6762689470153277e-12
8,39,1.5718540186549264e-12
8,62,1.4338789287008775e-12
8,36,1.4137778965683755e-12
8,73,1.403445595672142e-12
7,76,1.392601436616621e-12
6,24,1.3592861789113716e-12
6,17,1.3592360172679713e-12
7,60,1.3245188126936808e-12
7,78,1.178358734905286e-12
8,51,1.1208717279794232e-12
8,70,1.0377599260157907e-12
6,20,9.602533067945061e-13
8,12,8.992493467052756e-13
8,69,8.91791052756544e-13
6,27,8.907855530204771e-13
6,31,8.789669310735845e-13
8,81,8.769181878138419e-13
8,43,8.739257986618178e-13
8,77,8.150046737845284e-13
8,15,8.106966281893859e-13
6,21,7.848852932202982e-13
7,64,7.813152060738021e-13
7,72,7.653135898063483e-13
7,61,7.507190338673792e-13
8,47,7.418180864505504e-13
7,57,6.784883086257504e-13
6,14,6.078662222918753e-13
6,38,5.907998810407425e-13
6,28,5.813671313798553e-13
6,34,5.690537570727319e-13
8,54,5.261742134549647e-13
8,9,5.142210663101699e-13
8,50,5.019161347939939e-13
7,71,4.951542940990654e-13
8,46,4.895667353357232e-13
6,13,4.653688676325815e-13
7,68,4.635337428049631e-13
8,58,4.376666364183102e-13
6,10,4.048113412252729e-13
6,35,3.980252902807979e-13
8,53,3.8724775637739895e-13
6,45,3.8504123430978147e-13
8,65,3.643253974485329e-13
8,11,3.4108865420938485e-13
6,41,3.400825491794212e-13
6,23,3.1735725373047243e-13
6,30,3.005549176815177e-13
9,3,2.908078737630427e-13
8,6,2.666494644732711e-13
6,42,2.4100781137623944e-13
8,76,2.2152556602549441e-13
6,52,2.1289506055490176e-13
8,60,2.106954452138481e-13
6,16,2.0529155299834402e-13
6,48,1.9455575496627837e-13
8,78,1.874452940140414e-13
6,37,1.6960086560700832e-13
6,49,1.596680138501969e-13
6,59,1.4134924177661657e-13
7,8,1.3084891599006834e-13
6,26,1.258521646161185e-13
8,64,1.2428630957780173e-13
8,72,1.2174088128240762e-13
8,61,1.1941927857522836e-13
6,33,1.1573444509829248e-13
8,57,1.0792930601534164e-13
6,19,1.0128990252993271e-13
6,56,1.001515968449191e-13
6,55,9.867011482275234e-14
6,22,9.375079361917923e-14
6,44,8.901031412982279e-14
6,29,8.72311439175591e-14
6,32,8.564679960073484e-14
6,25,8.018906911418425e-14
8,71,7.876577776391217e-14
8,68,7.373579550245298e-14
6,66,7.21737778904636e-14
6,40,6.44849585048961e-14
6,63,6.134189355081638e-14
6,7,5.856871215644597e-14
6,18,5.572284681754086e-14
6,39,5.06924708361956e-14
6,62,4.62427584961131e-14
6,36,4.559449792416365e-14
6,73,4.52612800453804e-14
6,51,3.6148240680985834e-14
6,70,3.346787561706572e-14
6,12,2.9000893684347014e-14
6,69,2.8760362856422304e-14
6,81,2.828071127083564e-14
6,43,2.8184206380420093e-14
6,77,2.6283993403241874e-14
6,15,2.6145058442933257e-14
6,47,2.3923717639718295e-14
8,8,2.0814555705863542e-14
6,54,1.6969178214875672e-14
6,9,1.6583687860270875e-14
6,50,1.6186852419687842e-14
6,46,1.5788582882915833e-14
6,58,1.411479879130026e-14
6,53,1.2488784176880374e-14
6,65,1.174953549493681e-14
6,11,1.10001478832382e-14
7,3,8.987649743852639e-15
6,6,8.599475549813077e-15
6,76,7.144224693860952e-15
6,60,6.79495206619884e-15
6,78,6.045132046244378e-15
6,64,4.008247616405549e-15
6,72,3.92615726443997e-15
6,61,3.851285313145392e-15
6,57,3.4807323915711826e-15
6,71,2.540205289295341e-15
6,68,2.377987789407027e-15
8,3,1.4296941999306297e-15
6,8,6.712717883246984e-16
6,3,4.610780051742963e-17
3,24,3.0626418886177284e-23
3,17,3.0625288681569434e-23
3,20,2.1635708849977934e-23
3,27,2.007051341198036e-23
3,31,1.9804225067392914e-23
3,21,1.7684448014484138e-23
3,14,1.3695986790345333e-23
3,38,1.3311460761815973e-23
3,28,1.309892910597721e-23
3,34,1.2821493371484362e-23
3,13,1.0485343040945264e-23
3,10,9.120906177512768e-24
3,35,8.968007956348715e-24
3,45,8.675460924546777e-24
3,41,7.662485478510154e-24
3,23,7.150456129187223e-24
3,30,6.771878468290432e-24
3,42,5.430207634393069e-24
3,52,4.796792172619915e-24
3,16,4.625475630861319e-24
3,48,4.3835846643315416e-24
3,37,3.82131977366127e-24
3,49,3.597520191676229e-24
3,59,3.1847753291814136e-24
3,26,2.835606784696587e-24
3,33,2.607641900676387e-24
3,19,2.2821882778990975e-24
3,56,2.2565408261184397e-24
3,55,2.2231611819440553e-24
3,22,2.112322718231472e-24
3,44,2.0055137821775224e-24
3,29,1.9654268504953095e-24
3,32,1.9297295900803946e-24
3,25,1.8067600913521526e-24
3,66,1.6261655481861435e-24
3,40,1.4529268241441295e-24
3,63,1.3821096368854448e-24
3,7,1.3196263891712936e-24
3,18,1.2555054812159395e-24
3,39,1.1421648143645845e-24
3,62,1.0419072261063842e-24
3,36,1.0273011040609019e-24
3,73,1.0197932881982022e-24
3,51,8.144651054871142e-25
3,70,7.540731258664302e-25
3,12,6.534264320716065e-25
3,69,6.480069714713664e-25
3,81,6.371998209187423e-25
3,43,6.350254449526759e-25
3,77,5.922112682804618e-25
3,15,5.890808897344562e-25
3,47,5.390313012197665e-25
3,54,3.8233682371375186e-25
3,9,3.736512435468418e-25
3,50,3.6471004439339323e-25
3,46,3.5573653325789996e-25
3,58,3.1802408277459325e-25
3,53,2.813879384005273e-25
3,65,2.647317403566463e-25
3,11,2.4784709953555393e-25
3,6,1.937569471948463e-25
3,76,1.609683240260648e-25
3,60,1.5309877457708662e-25
3,78,1.3620439105679006e-25
3,64,9.031083549887406e-26
3,72,8.846123712524455e-26
3,61,8.677427835324433e-26
3,57,7.842525724812465e-26
3,71,5.723400447516418e-26
3,68,5.35790411721261e-26
3,8,1.5124593551131818e-26
3,3,1.038866453933962e-27
