CLEM,UNC,probability
43,78,1.260057425218926e-16
51,81,1.2345560528338272e-16
15,12,1.2170086505648032e-16
61,76,1.2041501207337934e-16
47,78,1.1699947424808128e-16
36,81,1.1350673683533012e-16
43,12,1.0699127782722088e-16
8,77,1.0695457650333156e-16
71,76,1.0455913638060988e-16
11,78,9.99465015264628e-17
47,12,9.934406959857674e-17
54,78,9.869725930795605e-17
57,76,9.776963814736082e-17
65,78,9.176860470956378e-17
58,78,9.118879476990729e-17
15,81,9.083346961338439e-17
68,76,9.007347364408927e-17
50,78,8.509310760236201e-17
11,12,8.486441727700335e-17
54,12,8.380368767374319e-17
43,81,7.985472394880524e-17
65,12,7.792057794978245e-17
58,12,7.742826224179006e-17
76,78,7.568743970302965e-17
46,78,7.544190479651927e-17
47,81,7.414710259425364e-17
50,12,7.22524238534932e-17
53,78,7.07947566585046e-17
78,78,6.770741993080735e-17
76,12,6.426608603088801e-17
46,12,6.405760272788166e-17
11,81,6.333997268146611e-17
54,81,6.254827945774881e-17
53,12,6.011171655168461e-17
65,81,5.815732243295206e-17
58,81,5.778987439647864e-17
78,12,5.749026379113404e-17
8,76,5.648008416003134e-17
50,81,5.392680112457574e-17
76,81,4.796606474365383e-17
46,81,4.7810459754652836e-17
60,78,4.631595741054596e-17
53,81,4.4865381821828533e-17
78,81,4.2908816849526283e-17
60,12,3.9326806603948913e-17
72,78,3.721544568483604e-17
72,12,3.159957640849856e-17
3,78,3.144124155715486e-17
64,78,3.0459108141022005e-17
60,81,2.9352217759449905e-17
61,78,2.696996850496955e-17
3,12,2.6696708763807795e-17
64,12,2.5862780824606046e-17
72,81,2.3584870675858313e-17
71,78,2.3418646616697752e-17
61,12,2.2900157846419185e-17
57,78,2.18979678378451e-17
68,78,2.0174218359368028e-17
3,81,1.9925533669372913e-17
71,12,1.9884736015656483e-17
64,81,1.930311764882877e-17
57,12,1.8593530055849414e-17
68,12,1.712989708432651e-17
61,81,1.709191459665522e-17
17,11,1.5577031219408064e-17
71,81,1.484130424060718e-17
57,81,1.3877591145714013e-17
68,81,1.278518427594958e-17
8,78,1.2650134436940605e-17
24,11,1.2339240411060844e-17
10,11,1.0829265495592628e-17
8,12,1.0741209257659457e-17
20,11,9.557117654174382e-18
14,11,8.868178747039408e-18
8,81,8.016880605276038e-18
27,11,7.908534108472475e-18
31,11,7.89111297810354e-18
13,11,7.602028548209266e-18
21,11,7.569616252775164e-18
38,11,5.801745650014754e-18
34,11,5.263734500279859e-18
28,11,5.15650716166681e-18
45,11,4.352961069632837e-18
7,11,3.865337232158387e-18
35,11,3.730195405793568e-18
41,11,3.531460121696124e-18
23,11,2.9250608243878102e-18
52,11,2.8475915211491194e-18
30,11,2.681392698862485e-18
42,11,2.553846765612286e-18
16,11,2.5153257585792727e-18
48,11,2.358092800990973e-18
59,11,2.270098628637341e-18
49,11,1.982433832148807e-18
17,10,1.6545969199125902e-18
37,11,1.6378973443415995e-18
56,11,1.4853054181291403e-18
55,11,1.4255342737084735e-18
66,11,1.4024102857157188e-18
24,10,1.3106778108504089e-18
10,10,1.1502878232405666e-18
26,11,1.1217493362850425e-18
63,11,1.0978043701449866e-18
73,11,1.0676581046198002e-18
33,11,1.0581730187771993e-18
19,11,1.0476822068075183e-18
20,10,1.0151598986421035e-18
44,11,9.84197849561413e-19
14,10,9.419806016568598e-19
6,11,9.109466782339617e-19
22,11,8.81521181953391e-19
27,10,8.40046860829202e-19
31,10,8.381963831455004e-19
81,11,8.333048735532585e-19
13,10,8.074897484498085e-19
62,11,8.053422512707561e-19
21,10,8.040469047245071e-19
32,11,7.752758612263069e-19
29,11,7.750331790505568e-19
70,11,7.263545084090743e-19
25,11,7.199626506726604e-19
77,11,6.929800376325574e-19
40,11,6.567020157004457e-19
38,10,6.162631599961233e-19
69,11,6.071255281853028e-19
18,11,6.038486333949194e-19
9,11,5.633357651211509e-19
34,10,5.591154545899185e-19
28,10,5.477257345784107e-19
12,11,5.4228005651359055e-19
39,11,5.067083932297302e-19
51,11,4.714970703889317e-19
45,10,4.623728280996281e-19
36,11,4.335007208819638e-19
7,10,4.105772780877665e-19
35,10,3.96222472829625e-19
41,10,3.7511275145114523e-19
15,11,3.469078193546992e-19
23,10,3.1070083653417546e-19
43,11,3.0497820096667935e-19
52,10,3.0247202394973338e-19
30,10,2.848183352862645e-19
47,11,2.83179865108351e-19
42,10,2.7127036806898004e-19
16,10,2.6717865516868474e-19
48,10,2.5047732333786665e-19
11,11,2.4190567523665163e-19
59,10,2.411305560048735e-19
54,11,2.3888206982989314e-19
65,11,2.221122895623784e-19
58,11,2.2070894564518893e-19
49,10,2.1057471519457964e-19
50,11,2.0595523943461176e-19
76,11,1.8319021605220486e-19
46,11,1.8259593524751022e-19
37,10,1.739779463049446e-19
53,11,1.7134820279983128e-19
78,11,1.638757624003164e-19
56,10,1.5776958621640017e-19
55,10,1.5142067736046452e-19
66,10,1.489644404325166e-19
26,10,1.1915255035367094e-19
63,10,1.1660910888111457e-19
73,10,1.134069635311911e-19
33,10,1.1239945487314076e-19
60,11,1.12100901787579e-19
19,10,1.1128511768475604e-19
44,10,1.0454179025076068e-19
6,10,9.676102890084564e-20
22,10,9.363544387588464e-20
72,11,9.007446363932582e-20
81,10,8.85138931615858e-20
62,10,8.554369505068635e-20
32,10,8.23500340982416e-20
29,10,8.232425632487401e-20
70,10,7.7153593354867e-20
25,10,7.64746483123731e-20
3,11,7.609885941979099e-20
64,11,7.372175123117477e-20
77,10,7.360854707661759e-20
40,10,6.975508472529321e-20
61,11,6.52768065181199e-20
69,10,6.448905537815824e-20
18,10,6.414098263241639e-20
9,10,5.983769363476174e-20
12,10,5.760114996235518e-20
71,11,5.66813588911949e-20
39,10,5.382271723813292e-20
57,11,5.300078157034692e-20
51,10,5.008255998365918e-20
68,11,4.882870175603328e-20
36,10,4.6046576362863666e-20
15,10,3.6848652436589944e-20
43,10,3.239487581762234e-20
8,11,3.061777316930203e-20
47,10,3.0079450056295483e-20
11,10,2.569529325056775e-20
54,10,2.5374124978989762e-20
65,10,2.3592833898076378e-20
58,10,2.344377028702919e-20
50,10,2.1876627196059394e-20
76,10,1.9458519596497174e-20
46,10,1.9395394911493927e-20
53,10,1.82006574033131e-20
78,10,1.74069325468165e-20
60,10,1.1907391351058765e-20
72,10,9.567736496201911e-21
3,10,8.08324363168556e-21
64,10,7.830746488180903e-21
61,10,6.933721932330799e-21
71,10,6.0207109119086086e-21
57,10,5.6297588869176344e-21
68,10,5.186599319914138e-21
8,10,3.2522290330515622e-21
17,9,5.814604734890039e-23
24,9,4.605999995025198e-23
10,9,4.042355538685698e-23
20,9,3.56748733318487e-23
14,9,3.310319752594426e-23
27,9,2.9521029537302866e-23
31,9,2.9455999824192867e-23
13,9,2.837690351169919e-23
21,9,2.8255914676378e-23
38,9,2.1656795349534787e-23
34,9,1.9648503695875875e-23
28,9,1.9248244762047543e-23
45,9,1.6248762482252332e-23
7,9,1.442855692813396e-23
35,9,1.3924098605880926e-23
41,9,1.318225819506956e-23
23,9,1.0918686802229468e-23
52,9,1.0629508863843438e-23
30,9,1.0009120777442893e-23
42,9,9.53301645631362e-24
16,9,9.389224981075502e-24
48,9,8.802304734979704e-24
59,9,8.47383949407252e-24
49,9,7.40004239874451e-24
37,9,6.1139542699294866e-24
56,9,5.544358097100687e-24
55,9,5.321243965490561e-24
66,9,5.234926586923144e-24
26,9,4.187273499199308e-24
63,9,4.097891567858452e-24
73,9,3.985361384286885e-24
33,9,3.949955391787808e-24
19,9,3.910795218008516e-24
44,9,3.673820380483165e-24
6,9,3.400387913386251e-24
22,9,3.2905482221193305e-24
81,9,3.1105660604523383e-24
62,9,3.0061869951262054e-24
32,9,2.8939549712886435e-24
29,9,2.8930490856238373e-24
70,9,2.7113410150593662e-24
25,9,2.687481445327883e-24
77,9,2.586760565121128e-24
40,9,2.4513417198176154e-24
69,9,2.2662822723629535e-24
18,9,2.2540502573560374e-24
9,9,2.1028235490246523e-24
12,9,2.0242266577162213e-24
39,9,1.891444512745911e-24
51,9,1.7600074490153365e-24
36,9,1.6181744189341733e-24
15,9,1.2949398512323612e-24
43,9,1.138424688505238e-24
47,9,1.0570557131791583e-24
11,9,9.029871384447658e-25
54,9,8.91700603759856e-25
65,9,8.291022547079097e-25
58,9,8.238638430551153e-25
50,9,7.68791108860224e-25
76,9,6.838136758148944e-25
46,9,6.815953404131356e-25
53,9,6.396097287610485e-25
78,9,6.117165527660825e-25
60,9,4.184510033640862e-25
72,9,3.3623056626948666e-25
3,9,2.8406233644234995e-25
64,9,2.7518905094000565e-25
61,9,2.4366570427479976e-25
71,9,2.115805593161466e-25
57,9,1.9784167543288963e-25
68,9,1.8226810772223244e-25
8,9,1.1429023049026027e-25
17,8,4.182340489716359e-28
24,8,3.313012862118741e-28
10,8,2.9075935534926945e-28
20,8,2.5660294036154256e-28
14,8,2.3810533933817483e-28
27,8,2.123394499906781e-28
31,8,2.118717029733398e-28
13,8,2.0410995749653175e-28
21,8,2.0323970658896604e-28
38,8,1.5577342948931022e-28
34,8,1.413281492317246e-28
28,8,1.3844915879016265e-28
45,8,1.1687442282969414e-28
7,8,1.037820120198649e-28
35,8,1.001535341392044e-28
41,8,9.481760963787563e-29
23,8,7.853614818129082e-29
52,8,7.645614333902279e-29
30,8,7.199380353882704e-29
42,8,6.856927088291033e-29
16,8,6.753500469219944e-29
48,8,6.331339304119326e-29
59,8,6.095080170584854e-29
49,8,5.322717254395147e-29
37,8,4.3976572202691405e-29
56,8,3.9879569491372254e-29
55,8,3.8274749715985434e-29
66,8,3.7653884354007383e-29
26,8,3.011830433139278e-29
63,8,2.947539619310988e-29
73,8,2.866598684453878e-29
33,8,2.841131791559346e-29
19,8,2.8129645836666567e-29
44,8,2.642512849935013e-29
6,8,2.4458377996980708e-29
22,8,2.3668320875114674e-29
81,8,2.237374159331114e-29
62,8,2.1622961770612685e-29
32,8,2.0815697031322505e-29
29,8,2.0809181158846702e-29
70,8,1.9502187725105765e-29
25,8,1.9330570136112282e-29
77,8,1.8606102980295284e-29
40,8,1.7632059609152487e-29
69,8,1.630096032487963e-29
18,8,1.6212977643396104e-29
9,8,1.5125231159811886e-29
12,8,1.4559897872559121e-29
39,8,1.360481981215642e-29
51,8,1.2659416678919698e-29
36,8,1.1639237231590807e-29
15,8,9.314269186792459e-30
43,8,8.188483802963491e-30
47,8,7.603211414505204e-30
11,8,6.495023897582395e-30
54,8,6.41384188581461e-30
65,8,5.963583232361524e-30
58,8,5.925904280556216e-30
50,8,5.529776019729495e-30
76,8,4.9185486446251e-30
46,8,4.9025925575073e-30
53,8,4.600597612701561e-30
78,8,4.3999670201343144e-30
60,8,3.0098427221212492e-30
72,8,2.418445922473743e-30
3,8,2.0432092385876307e-30
64,8,1.9793852936673755e-30
61,8,1.7526435371071183e-30
71,8,1.5218608665778689e-30
57,8,1.423039548589272e-30
68,8,1.3110216801780453e-30
8,8,8.220690491483086e-31
17,7,7.926742049122762e-31
24,7,6.279115348932816e-31
10,7,5.510728774689477e-31
20,7,4.863366151784369e-31
14,7,4.51278323726473e-31
27,7,4.0244452862393755e-31
31,7,4.015580130569234e-31
13,7,3.868472657141657e-31
21,7,3.8519788913202224e-31
38,7,2.952355975571745e-31
34,7,2.678576232600765e-31
28,7,2.6240110563597e-31
45,7,2.21510755565939e-31
7,7,1.9669685924500577e-31
35,7,1.8981984665799515e-31
41,7,1.7970673003833524e-31
23,7,1.4884866253608008e-31
52,7,1.4490645317122197e-31
30,7,1.3644903163448704e-31
42,7,1.2995855409709029e-31
16,7,1.279983212265116e-31
48,7,1.1999714899498756e-31
59,7,1.155193566849597e-31
49,7,1.0088085075748261e-31
37,7,8.334829383511006e-32
56,7,7.558329150040394e-32
55,7,7.254169495270508e-32
66,7,7.136497594005266e-32
26,7,5.708287739339903e-32
63,7,5.586438095917019e-32
73,7,5.433031668725178e-32
33,7,5.384764558176921e-32
19,7,5.331379571526897e-32
44,7,5.00832435198208e-32
6,7,4.635568380879347e-32
22,7,4.485829759059747e-32
81,7,4.2404696298634943e-32
62,7,4.098175189588968e-32
32,7,3.945175227738909e-32
29,7,3.943940281888191e-32
70,7,3.69622731268744e-32
25,7,3.663700827519897e-32
77,7,3.5263933968756644e-32
40,7,3.3417840718651475e-32
69,7,3.089502348410383e-32
18,7,3.072827091514756e-32
9,7,2.866667745774897e-32
12,7,2.759520775057092e-32
39,7,2.578505923678931e-32
51,7,2.3993247501703116e-32
36,7,2.2059713074585928e-32
15,7,1.765322775640475e-32
43,7,1.5519539606856196e-32
47,7,1.4410279549433794e-32
11,7,1.2309944435565358e-32
54,7,1.2156081098064657e-32
65,7,1.1302711026908631e-32
58,7,1.123129854091511e-32
50,7,1.0480521183198358e-32
76,7,9.322068936728218e-33
46,7,9.291827547485253e-33
53,7,8.719459985948791e-33
78,7,8.339207120751997e-33
60,7,5.704520453403511e-33
72,7,4.583652869568786e-33
3,7,3.872471078452789e-33
64,7,3.75150628632641e-33
61,7,3.321765230944273e-33
71,7,2.8843654775786382e-33
57,7,2.6970705649391684e-33
68,7,2.4847643813628545e-33
8,7,1.5580580574892873e-33
17,6,1.377822987169755e-37
24,6,1.0914332033559131e-37
10,6,9.578725704421353e-38
20,6,8.453482701248473e-38
14,6,7.844100945742017e-38
27,6,6.995273962019777e-38
31,6,6.979864585517473e-38
13,6,6.724162990565974e-38
21,6,6.695493595809672e-38
38,6,5.131772806837982e-38
34,6,4.655890002844645e-38
28,6,4.5610450417521755e-38
45,6,3.8502906873053567e-38
7,6,3.4189765794366325e-38
35,6,3.2994406343192113e-38
41,6,3.123654864274657e-38
23,6,2.587281225763884e-38
52,6,2.5187579074891525e-38
30,6,2.371751360117177e-38
42,6,2.2589341510631263e-38
16,6,2.2248614653045686e-38
48,6,2.0857854242705578e-38
59,6,2.0079526256466752e-38
49,6,1.7535067279536785e-38
37,6,1.4487565569274815e-38
56,6,1.3137856111608163e-38
55,6,1.2609167072007154e-38
66,6,1.2404630265457277e-38
26,6,9.922121870374474e-39
63,6,9.710323329881955e-39
73,6,9.443672919846355e-39
33,6,9.359775230195898e-39
19,6,9.266981669713765e-39
44,6,8.70544843846237e-39
6,6,8.057525568754546e-39
22,6,7.797250522674301e-39
81,6,7.370766572463066e-39
62,6,7.123430971604964e-39
32,6,6.857487077926178e-39
29,6,6.85534050021432e-39
70,6,6.424766853349352e-39
25,6,6.368229452891574e-39
77,6,6.129562251311855e-39
40,6,5.8086750948116234e-39
69,6,5.370160058413731e-39
18,6,5.341175196631457e-39
9,6,4.9828298842446485e-39
12,6,4.796587467945844e-39
39,6,4.481948210477451e-39
51,6,4.1704962442114995e-39
36,6,3.8344100989002624e-39
15,6,3.0684766641560394e-39
43,6,2.697599882537412e-39
47,6,2.5047887633670877e-39
11,6,2.1397093924585823e-39
54,6,2.1129649314962647e-39
65,6,1.9646325026982843e-39
58,6,1.9522196142552068e-39
50,6,1.8217198079920282e-39
76,6,1.6203581230988453e-39
46,6,1.615101577470807e-39
53,6,1.5156128873496857e-39
78,6,1.4495174933834737e-39
60,6,9.915573589718643e-40
72,6,7.967286244160554e-40
3,6,6.731113029763323e-40
64,6,6.520852534092996e-40
61,6,5.773878429263099e-40
71,6,5.013592007635125e-40
57,6,4.6880367739522385e-40
68,6,4.319007053750735e-40
8,6,2.708209998067705e-40
17,3,1.0472172696348809e-73
24,3,8.295461099506328e-74
10,3,7.28033068991736e-74
20,3,6.425087370251889e-74
14,3,5.961925480728153e-74
27,3,5.31677274009058e-74
31,3,5.305060810954699e-74
13,3,5.1107142739902956e-74
21,3,5.088924039991913e-74
38,3,3.90041475371414e-74
34,3,3.538719024070536e-74
28,3,3.4666319111984347e-74
45,3,2.9264215638781103e-74
7,3,2.598600365797286e-74
35,3,2.5077468184005854e-74
41,3,2.374140472838837e-74
23,3,1.9664685567393748e-74
52,3,1.9143872640492382e-74
30,3,1.802654627425457e-74
42,3,1.716907669555277e-74
16,3,1.691010652825647e-74
48,3,1.5853056142833327e-74
59,3,1.5261486314038611e-74
49,3,1.3327564897912412e-74
37,3,1.1011304790521001e-74
56,3,9.98545526832552e-75
55,3,9.58362404784767e-75
66,3,9.42816541630387e-75
26,3,7.541329670672648e-75
63,3,7.380351742918057e-75
73,3,7.177683535938797e-75
33,3,7.113916919833123e-75
19,3,7.0433889783248965e-75
44,3,6.616594460657376e-75
6,3,6.124139315934328e-75
22,3,5.926316717786119e-75
81,3,5.602166691228114e-75
62,3,5.414178745732896e-75
32,3,5.21204752800191e-75
29,3,5.210416017081129e-75
70,3,4.883157607949135e-75
25,3,4.84018623739502e-75
77,3,4.658786727068142e-75
40,3,4.4148957664583587e-75
69,3,4.0816014874495973e-75
18,3,4.0595714820722537e-75
9,3,3.787210371016166e-75
12,3,3.645656429397534e-75
39,3,3.406514197634637e-75
51,3,3.169794473277722e-75
36,3,2.9143514891409056e-75
15,3,2.3322021653714303e-75
43,3,2.0503164846749305e-75
47,3,1.903769986573926e-75
11,3,1.6262906401245252e-75
54,3,1.60596345611931e-75
65,3,1.4932230805190927e-75
58,3,1.4837886384574576e-75
50,3,1.3846019852549813e-75
76,3,1.2315566116282322e-75
46,3,1.2275613630284008e-75
53,3,1.1519447741063327e-75
78,3,1.1017088304116218e-75
60,3,7.536352636138417e-76
72,3,6.05555272680423e-76
3,3,5.115996665952018e-76
64,3,4.956187732410958e-76
61,3,4.3884484873612254e-76
71,3,3.810591187830175e-76
57,3,3.563152245304582e-76
68,3,3.282670427536847e-76
8,3,2.0583807253790054e-76
