BYU,OU,probability
66,12,3.9627683962302564e-12
49,12,3.743309499592735e-12
73,12,3.625153374214572e-12
81,12,3.5064109815279712e-12
56,12,3.2746150557864495e-12
21,10,3.18480047921535e-12
55,12,3.070292670458786e-12
63,12,2.872994749749038e-12
27,10,2.7951851425508407e-12
31,10,2.699697293682587e-12
77,12,2.6183537469098328e-12
37,12,2.5599710570492617e-12
12,12,2.5580346902991485e-12
70,12,2.2781075409270538e-12
19,12,2.196611017193517e-12
17,11,2.122227993981468e-12
6,11,2.087553858896677e-12
62,12,2.055147633193736e-12
38,10,2.0531772674015043e-12
69,12,1.854810092636918e-12
34,10,1.8067172772857269e-12
28,10,1.7991132511420435e-12
26,12,1.798357507517512e-12
45,10,1.7061798282147068e-12
44,12,1.6910504338705096e-12
14,11,1.6852972399908193e-12
13,11,1.679152558164778e-12
33,12,1.614935867953505e-12
22,12,1.584088248924144e-12
16,10,1.510627733664736e-12
11,12,1.406988593907345e-12
18,12,1.3573518238502813e-12
41,10,1.2976336132531668e-12
35,10,1.28697303261661e-12
52,10,1.284742434176055e-12
9,10,1.2742504963090095e-12
59,10,1.2056477272904156e-12
29,12,1.1948208970154064e-12
32,12,1.1818224488984377e-12
25,12,1.1786025395352705e-12
24,11,1.1582150845245773e-12
23,10,1.1357835957111906e-12
40,12,1.0617611974490338e-12
20,11,1.0549888758543292e-12
15,12,1.037432253453919e-12
48,10,9.782200052927824e-13
42,10,9.523636253522116e-13
51,12,9.28505835932373e-13
30,10,9.207227372678804e-13
66,10,8.883510642258851e-13
49,10,8.391540067931974e-13
73,10,8.126664331504e-13
39,12,8.090195238071321e-13
21,11,7.940055614413286e-13
81,10,7.860474334096591e-13
56,10,7.340847303883089e-13
27,11,6.968702004812368e-13
55,10,6.882808906727024e-13
76,12,6.738570320840766e-13
31,11,6.730640363129427e-13
36,12,6.718036940580088e-13
63,10,6.440517558086031e-13
78,12,6.360413302673299e-13
65,12,6.1167296540914e-13
77,10,5.869677722775578e-13
37,10,5.738798702141048e-13
12,10,5.734457864395317e-13
43,12,5.153738610702567e-13
47,12,5.138639292363007e-13
38,11,5.118795289001434e-13
70,10,5.106932972234121e-13
58,12,5.103503743363036e-13
54,12,5.028030485323813e-13
19,10,4.92423866272497e-13
62,10,4.607114028732359e-13
34,11,4.5043436016765337e-13
28,11,4.4853859335688057e-13
8,12,4.4612608225063237e-13
45,11,4.2536927548919915e-13
69,10,4.158008631789789e-13
26,10,4.0314564110825847e-13
50,12,3.970463085968213e-13
44,10,3.790901466806853e-13
16,11,3.7661600141834386e-13
33,10,3.620272126722822e-13
22,10,3.551119674564285e-13
53,12,3.5259241113981184e-13
46,12,3.251302384236867e-13
41,11,3.2351423970209456e-13
35,11,3.208564404556862e-13
52,11,3.203003278895453e-13
9,11,3.1768457312842337e-13
11,10,3.1541076585255126e-13
18,10,3.042834747530071e-13
59,11,3.0058115315391414e-13
72,12,2.9782962645901093e-13
23,11,2.831632617094741e-13
60,12,2.721785501362747e-13
29,10,2.6784820844757977e-13
32,10,2.649342896757992e-13
25,10,2.6421246855897556e-13
48,11,2.4388093683878e-13
40,10,2.3801963561758297e-13
42,11,2.3743465877347045e-13
15,10,2.325657101976387e-13
30,11,2.295462396175894e-13
66,11,2.2147562778609494e-13
49,11,2.092102637662658e-13
51,10,2.081472003953424e-13
73,11,2.0260662221360896e-13
64,12,1.9789541772082692e-13
81,11,1.9597021469857344e-13
56,11,1.830153450118415e-13
71,12,1.8252217553963903e-13
39,10,1.8136143299145888e-13
55,11,1.7159594724833735e-13
61,12,1.6246654074857667e-13
63,11,1.6056914061193369e-13
76,10,1.5106146807808623e-13
36,10,1.5060116234273011e-13
77,11,1.4633747973123636e-13
68,12,1.453252501752529e-13
37,11,1.4307452272849772e-13
12,11,1.4296630090003726e-13
78,10,1.4258415737143152e-13
65,10,1.3712139480478473e-13
70,11,1.2732141960933808e-13
19,11,1.227666508336913e-13
57,12,1.1964991900170323e-13
43,10,1.155336048383494e-13
47,10,1.1519511683766802e-13
62,11,1.1486038716965746e-13
58,10,1.1440746792091637e-13
54,10,1.127155509983044e-13
69,11,1.0366369886303016e-13
26,11,1.0050861371059929e-13
8,10,1.0001002842439296e-13
44,11,9.451131608289366e-14
33,11,9.025734017903536e-14
50,10,8.900760163639169e-14
22,11,8.853329398023827e-14
53,10,7.904217767861262e-14
11,11,7.863535058469209e-14
18,11,7.586119531987266e-14
46,10,7.288586271921893e-14
29,11,6.677748528280538e-14
72,10,6.676576553768573e-14
32,11,6.6051013491093e-14
25,11,6.58710555989537e-14
60,10,6.101545195097212e-14
7,9,6.093119794427002e-14
40,11,5.93408961239422e-14
15,11,5.798117291886754e-14
3,9,5.755326157193633e-14
10,9,5.544565536806717e-14
51,11,5.1893371591385436e-14
39,11,4.5215387075571353e-14
64,10,4.43630783734321e-14
71,10,4.0916791665066264e-14
76,11,3.7661274719175853e-14
36,11,3.7546515469351146e-14
61,10,3.642083259581696e-14
78,11,3.554778852401919e-14
65,11,3.4185862121703496e-14
68,10,3.2578194772848785e-14
43,11,2.8803790182050934e-14
47,11,2.8719401424646454e-14
58,11,2.852303194265048e-14
54,11,2.8101218565386238e-14
57,10,2.6822443870506732e-14
17,9,2.6036283175715872e-14
6,9,2.561088797666049e-14
8,11,2.4933592947850063e-14
50,11,2.219056772035563e-14
14,9,2.0675854008189337e-14
13,9,2.0600468763766403e-14
53,11,1.9706078630305418e-14
46,11,1.8171242037669844e-14
72,11,1.66454349328254e-14
60,11,1.5211818918987345e-14
24,9,1.4209413882291344e-14
20,9,1.2942996321258276e-14
64,11,1.1060200216950796e-14
71,11,1.0201003281186088e-14
21,9,9.74115585102409e-15
61,11,9.080111555536752e-15
27,9,8.54946307743682e-15
31,9,8.257400191935791e-15
68,11,8.1220999557667e-15
57,11,6.687128359726093e-15
38,9,6.279928642960191e-15
34,9,5.526096435753558e-15
28,9,5.502838462689221e-15
45,9,5.2185886447140116e-15
16,9,4.620465326648328e-15
41,9,3.968993143124899e-15
35,9,3.93638627242112e-15
52,9,3.9295636764084954e-15
9,9,3.897472623104167e-15
59,9,3.6876414989307076e-15
23,9,3.4739523216804717e-15
48,9,2.9920221346155704e-15
42,9,2.9129367952393192e-15
30,9,2.81615873202758e-15
66,9,2.7171454612376427e-15
49,9,2.5666694088157763e-15
73,9,2.485653475587351e-15
81,9,2.4042355573330776e-15
56,9,2.2453003926736696e-15
55,9,2.1052029692536076e-15
63,9,1.969921999949903e-15
77,9,1.7953226855494594e-15
37,9,1.7552915141793629e-15
12,9,1.7539638084947797e-15
70,9,1.5620265799357921e-15
19,9,1.5061469807697454e-15
62,9,1.4091499944881407e-15
69,9,1.2717848536039793e-15
26,9,1.233077094256185e-15
44,9,1.1595000140523528e-15
33,9,1.1073106538282723e-15
22,9,1.0861594131664786e-15
11,9,9.647277583987122e-16
18,9,9.306933887395246e-16
29,9,8.1925105196803e-16
32,9,8.103384255481381e-16
25,9,8.081306351256524e-16
40,9,7.280162073845449e-16
15,9,7.113346168540673e-16
51,9,6.366472035651409e-16
39,9,5.547192031854138e-16
76,9,4.620425402584968e-16
36,9,4.60634631054612e-16
78,9,4.3611350472550053e-16
65,9,4.194048845509779e-16
43,9,3.533756221483201e-16
47,9,3.5234030945295426e-16
58,9,3.499311755357619e-16
54,9,3.4475621197439973e-16
8,9,3.0589460153164167e-16
50,9,2.722421467606577e-16
53,9,2.4176150958172463e-16
7,7,2.391116498860201e-16
3,7,2.2585565022657695e-16
46,9,2.2293156281462925e-16
10,7,2.1758479369134026e-16
72,9,2.0421239316560426e-16
60,9,1.8662425814552943e-16
64,9,1.3569065418291698e-16
71,9,1.2514970627971415e-16
7,8,1.1329817403636792e-16
61,9,1.1139818926029546e-16
3,8,1.0701708920776361e-16
10,8,1.0309811268108345e-16
17,7,1.0217390822906844e-16
6,7,1.0050453438887645e-16
68,9,9.964494626850998e-17
57,9,8.204018046126541e-17
14,7,8.113803324895164e-17
13,7,8.084219973871086e-17
24,7,5.576185126731972e-17
20,7,5.079206234670448e-17
17,8,4.841302062041307e-17
6,8,4.7622021905093297e-17
14,8,3.844560069068301e-17
13,8,3.830542602104636e-17
21,7,3.8227113956722544e-17
27,7,3.355056672208055e-17
31,7,3.240442745715921e-17
24,8,2.6421614891981987e-17
38,7,2.4644256959433332e-17
20,8,2.4066781865986468e-17
34,7,2.1686001272957883e-17
28,7,2.15947302574511e-17
45,7,2.0479251730046816e-17
16,7,1.8132042775632426e-17
21,8,1.81131375741891e-17
27,8,1.589725113481097e-17
41,7,1.5575477437796585e-17
35,7,1.544751864304694e-17
52,7,1.5420744802319624e-17
31,8,1.5354176441591827e-17
9,7,1.5294810224286274e-17
59,7,1.4471372182834267e-17
23,7,1.3632794024862978e-17
48,7,1.1741560534519241e-17
38,8,1.1677178068562583e-17
42,7,1.143120678113748e-17
30,7,1.1051421660410034e-17
66,7,1.0662864938435727e-17
34,8,1.0275469001814322e-17
28,8,1.0232222094337029e-17
49,7,1.0072353371670916e-17
73,7,9.754423409436748e-18
45,8,9.703675365677319e-18
81,7,9.43491594165529e-18
56,7,8.81120837100525e-18
16,8,8.591498318913899e-18
55,7,8.261425547280191e-18
63,7,7.73054388304679e-18
41,8,7.380122023699743e-18
35,8,7.31949136097821e-18
52,8,7.306805123114888e-18
9,8,7.247133594161695e-18
77,7,7.045365656722682e-18
37,7,6.888271758094124e-18
12,7,6.883061456844277e-18
59,8,6.8569642880109206e-18
23,8,6.4596211467201585e-18
70,7,6.1298442390034846e-18
19,7,5.910556524296418e-18
48,8,5.563498765253124e-18
62,7,5.529912286102061e-18
42,8,5.416443974822595e-18
30,8,5.236490548357961e-18
66,8,5.052380877707324e-18
69,7,4.990851729576007e-18
26,7,4.838951282624225e-18
49,8,4.772579026590075e-18
73,8,4.621934404256729e-18
44,7,4.5502135319332614e-18
81,8,4.470542313123242e-18
33,7,4.345407382527016e-18
22,7,4.2624037945062525e-18
56,8,4.175011213233325e-18
55,8,3.914507845562616e-18
11,7,3.785870847517956e-18
63,8,3.662960406465844e-18
18,7,3.652310133850675e-18
77,8,3.3383026912562204e-18
37,8,3.2638669543301686e-18
12,8,3.2613981594468222e-18
29,7,3.2149781608775183e-18
32,7,3.180002436126016e-18
25,7,3.1713384277307445e-18
70,8,2.9045015570654917e-18
40,7,2.856946233860346e-18
19,8,2.8005965500247982e-18
15,7,2.7914828461535463e-18
62,8,2.6202360482866258e-18
51,7,2.498387827185293e-18
69,8,2.3648132080421486e-18
26,8,2.2928382821732137e-18
39,7,2.176878649562087e-18
44,8,2.1560257933453037e-18
33,8,2.058982580393496e-18
22,8,2.019653024657913e-18
76,7,1.8131886102056622e-18
36,7,1.807663567140884e-18
11,8,1.7938576157446315e-18
18,8,1.7305725981024115e-18
78,7,1.7114355727564608e-18
65,7,1.645866112905973e-18
29,8,1.5233517704714707e-18
32,8,1.5067792372978142e-18
25,8,1.5026739737881192e-18
43,7,1.386748183068173e-18
47,7,1.3826853165057383e-18
58,7,1.3732311779827584e-18
40,8,1.3537056507733965e-18
54,7,1.3529231237017788e-18
15,8,1.3226871608882289e-18
8,7,1.2004189205398007e-18
51,8,1.1838100694370724e-18
50,7,1.0683569513928216e-18
39,8,1.0314695089582865e-18
53,7,9.487421121753493e-19
46,7,8.748479530146476e-19
76,8,8.591424082338362e-19
36,8,8.565244793666727e-19
78,8,8.109288086407421e-19
72,7,8.01388515316269e-19
65,8,7.798600586356611e-19
60,7,7.323675847428258e-19
43,8,6.570823172554288e-19
47,8,6.551572108748041e-19
58,8,6.506775603339329e-19
54,8,6.41055003384645e-19
8,8,5.687939999606808e-19
64,7,5.324893862330804e-19
50,8,5.06219131813804e-19
71,7,4.911236568607033e-19
53,8,4.495420820863925e-19
61,7,4.371587253660633e-19
46,8,4.145288432548632e-19
68,7,3.910355993141584e-19
72,8,3.797215883137846e-19
7,6,3.529396705044765e-19
60,8,3.4701742936548727e-19
3,6,3.333732120979476e-19
57,7,3.219494047200949e-19
10,6,3.211650516769571e-19
64,8,2.523092253460359e-19
71,8,2.3270891892931834e-19
61,8,2.0713873778902305e-19
68,8,1.852842360739413e-19
57,8,1.525491531017828e-19
17,6,1.5081333561836794e-19
6,6,1.4834926390380694e-19
14,6,1.1976342739434433e-19
13,6,1.1932676367813339e-19
24,6,8.230702863030217e-20
20,6,7.497139414760401e-20
21,6,5.6424958845184e-20
27,6,4.952216242819661e-20
31,6,4.783040874448271e-20
38,6,3.6376044141873435e-20
34,6,3.200952420129197e-20
28,6,3.1874804031216914e-20
45,6,3.022830699058943e-20
16,6,2.6763719818149003e-20
41,6,2.2990113101834416e-20
35,6,2.2801240100963833e-20
52,6,2.2761720694322867e-20
9,6,2.2575835529390926e-20
59,6,2.1360403528610295e-20
23,6,2.0122624027244636e-20
48,6,1.7331077378442167e-20
42,6,1.6872981122945622e-20
30,6,1.631240101137037e-20
66,6,1.5738873617404906e-20
49,6,1.4867251687221236e-20
73,6,1.4397972602877515e-20
81,6,1.392636504859791e-20
56,6,1.300574430685946e-20
55,6,1.2194239853826583e-20
63,6,1.1410634371865668e-20
77,6,1.0399280146544792e-20
37,6,1.0167402407226544e-20
12,6,1.015971176560692e-20
70,6,9.04792889425896e-21
19,6,8.72425025371056e-21
62,6,8.16240204567978e-21
69,6,7.366724146702642e-21
26,6,7.142512178267812e-21
44,6,6.7163221258816176e-21
33,6,6.4140189343675806e-21
22,6,6.2915018632809064e-21
11,6,5.5881175598613606e-21
18,6,5.390975871881946e-21
29,6,4.745453989046898e-21
32,6,4.693828228548257e-21
25,6,4.681039758100528e-21
40,6,4.216982580766462e-21
15,6,4.120355643106343e-21
51,6,3.687734064565653e-21
39,6,3.2131718955178877e-21
76,6,2.676348856082529e-21
36,6,2.668193641228985e-21
78,6,2.526156744877284e-21
65,6,2.4293732399087095e-21
43,6,2.0469033902700613e-21
47,6,2.0409064144366675e-21
58,6,2.0269516759837532e-21
54,6,1.9969760642143873e-21
8,6,1.7718729241532754e-21
50,6,1.5769434512517033e-21
53,6,1.4003865082462722e-21
46,6,1.2913153684719647e-21
72,6,1.1828858973480414e-21
60,6,1.0810078646126418e-21
64,6,7.859785527548327e-22
71,6,7.249208548056803e-22
61,6,6.452661614873331e-22
68,6,5.771863296633485e-22
57,6,4.752119642651759e-22
7,3,3.5460309501057595e-32
3,3,3.349444187857313e-32
10,3,3.2267872061844657e-32
17,3,1.5152412734647154e-32
6,3,1.4904844232341243e-32
14,3,1.2032787915964875e-32
13,3,1.1988915742279809e-32
24,3,8.269494628277851e-33
20,3,7.532473854242172e-33
21,3,5.669089284791193e-33
27,3,4.975556316339975e-33
31,3,4.805583614947972e-33
38,3,3.6547486482639657e-33
34,3,3.216038688813277e-33
28,3,3.202503177432342e-33
45,3,3.037077470059259e-33
16,3,2.6889858734061327e-33
41,3,2.3098466797175397e-33
35,3,2.2908703627235016e-33
52,3,2.286899796340913e-33
9,3,2.268223671124612e-33
59,3,2.1461076311125437e-33
23,3,2.02174630853933e-33
48,3,1.7412759720320027e-33
42,3,1.6952504431421384e-33
30,3,1.6389282274269634e-33
66,3,1.5813051813457993e-33
49,3,1.4937321880122825e-33
73,3,1.4465831057076053e-33
81,3,1.39920007898837e-33
56,3,1.3067041110840634e-33
55,3,1.225171199170532e-33
63,3,1.1464413333060853e-33
77,3,1.0448292538427037e-33
37,3,1.0215321946289354e-33
12,3,1.020759505824348e-33
70,3,9.090572291728682e-34
19,3,8.765368135553152e-34
62,3,8.200871905336001e-34
69,3,7.401443931695314e-34
26,3,7.176175239650122e-34
44,3,6.747976529590558e-34
33,3,6.44424856614222e-34
22,3,6.321154065212735e-34
11,3,5.614454672033396e-34
18,3,5.416383844197048e-34
29,3,4.767819580442914e-34
32,3,4.71595050483312e-34
25,3,4.70310176160532e-34
40,3,4.236857456709466e-34
15,3,4.13977511086068e-34
51,3,3.7051145625023344e-34
39,3,3.2283157552763408e-34
76,3,2.688962638680885e-34
36,3,2.680768987841325e-34
78,3,2.538062663613115e-34
65,3,2.4408230125453476e-34
43,3,2.0565505610064266e-34
47,3,2.0505253210888352e-34
58,3,2.036504813169186e-34
54,3,2.0063879246565987e-34
8,3,1.780223860843157e-34
50,3,1.5843756743786636e-34
53,3,1.4069866085764455e-34
46,3,1.2974014103894084e-34
72,3,1.1884609050731738e-34
60,3,1.0861027154428491e-34
64,3,7.896829138544285e-35
71,3,7.283374475427413e-35
61,3,6.483073371773328e-35
68,3,5.799066412791418e-35
57,3,4.7745166496478976e-35
